comparison,other_arm,slr_ft,approach_status,other_status,block_count,pop20,share_of_eligible_blocks,share_of_eligible_pop20,is_disagreement,direction,eligible_blocks,eligible_pop20,source_approach,source_other,direction_order_definition
approach_vs_retain,retain,0,fragile,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,0,fragile,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,0,fragile,isolated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,0,fragile,fragile,17335,2382858,0.252988135024,0.388360359914,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,0,fragile,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,0,redundant,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,0,redundant,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,0,redundant,isolated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,0,redundant,fragile,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,0,redundant,redundant,50835,3714651,0.741889347791,0.605417192008,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,unclassified,unclassified,0,0,0,0,False,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,unclassified,inundated,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,unclassified,isolated,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,unclassified,fragile,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,unclassified,redundant,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,inundated,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,inundated,inundated,273,24906,0.0039841800324,0.00405920248878,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,inundated,isolated,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,inundated,fragile,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,inundated,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,isolated,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,isolated,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,isolated,isolated,154,15925,0.00224748617212,0.00259547095615,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,isolated,fragile,21,2815,0.000306475387108,0.000458791255357,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,isolated,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,fragile,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,fragile,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,fragile,isolated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,fragile,fragile,17276,2378973,0.252127085127,0.387727179087,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,fragile,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,redundant,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,redundant,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,redundant,isolated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,redundant,fragile,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,1,redundant,redundant,50797,3713069,0.741334773281,0.605159356212,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,unclassified,unclassified,0,0,0,0,False,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,unclassified,inundated,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,unclassified,isolated,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,unclassified,fragile,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,unclassified,redundant,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,inundated,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,inundated,inundated,437,37488,0.00637760686505,0.00610982827028,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,inundated,isolated,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,inundated,fragile,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,inundated,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,isolated,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,isolated,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,isolated,isolated,510,48089,0.0074429736869,0.00783758887349,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,isolated,fragile,15,2731,0.000218910990791,0.000445100859105,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,isolated,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,fragile,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,fragile,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,fragile,isolated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,fragile,fragile,17276,2368188,0.252127085127,0.385969429997,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,fragile,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,redundant,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,redundant,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,redundant,isolated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,redundant,fragile,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,2,redundant,redundant,50283,3679192,0.73383342333,0.599638052,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,unclassified,unclassified,0,0,0,0,False,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,unclassified,inundated,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,unclassified,isolated,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,unclassified,fragile,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,unclassified,redundant,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,inundated,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,inundated,inundated,1211,106358,0.0176734139899,0.017334323388,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,inundated,isolated,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,inundated,fragile,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,inundated,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,isolated,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,isolated,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,isolated,isolated,1313,162333,0.0191620087273,0.0264571797001,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,isolated,fragile,14,3781,0.000204316924738,0.000616230812258,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,isolated,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,fragile,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,fragile,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,fragile,isolated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,fragile,fragile,17046,2302914,0.248770449935,0.375331014224,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,fragile,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,redundant,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,redundant,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,redundant,isolated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,redundant,fragile,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,3,redundant,redundant,48937,3560302,0.714189810423,0.580261251876,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,unclassified,unclassified,0,0,0,0,False,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,unclassified,inundated,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,unclassified,isolated,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
